FEN,Result
...f....cdeba.......................15432....F...,1
...f....cd.b....e.a..........5..4...1..32....F...,1
...f....cd......e.b......4...5...3..1...2....F...,1
...f......d...c.e............5...3..1...2....F...,1
...f............e.d..c.......51.23...........F...,1
...f.......d..........e.......1.23...........F...,1
...f..................1.d........3...........F...,1
...f...........1..d..........................F...,1
..1f..............d..........................F...,1
...f....deacb.......................32451....F...,0
...f.....eac....d.b.............41..32.5.....F...,0
...f.....e.c....d.b.....a.......41..32.......F...,0
...f.....e.c....d.b..........3...1...2.......F...,0
...f.....e.c....d.......b....3...1...........F...,0
...f.....e.c....d.......b.1..................F...,0
...f....adbec.......................21543....F...,0
...f.c...dbe...a.....................154....2F..3,0
...f.....dbe...a..c.............54...1......2F..3,0
...f.....db.....a.e..............4...1......2F..3,0
...f.....d.b......e....a.....1...4.......3..2F...,0
...f............dbe..............4.......3..2F...,0
...f.....d.b......e..........2...4.......3...F...,0
...f.....d.b.................2...e...........F...,0
...f....ebcda.......................43251....F...,0
...f.....b.da...e.c..........4...5...32.1....F...,0
...f.....b.da...e.c..........43.25......1....F...,0
...f.....b.da...e........5...4..c.......1....F...,0
...f.....b.d....e.......a....4..........1....F...,0
...f.....b.d......a...e..........1...........F...,0
...f....ecbad.......................34215....F...,0
...f.....cba....e.d..........4...5..3.21.....F...,0
...f.....c.a....e.d....b.....43.25.....1.....F...,0
...f.....c.a......d.....2....e...5.....1.....F...,0
...f.......a.....cd.............15...e.......F...,0
...f....bedac.......................54312....F...,0
...f.....e.ac...b.d..........54.......312....F...,0
...f.....e..c...ba......d....5..3......12....F...,0
...f.....e..c...ba...........5.1.d...........F...,0
...f.....e..c...b.....5.a..............d.....F...,0
...f....abced.......................32541....F...,0
...f....a.ce.....b.d.................254...3.F..1,0
...f....a..e....cbd.............54...2.....3.F..1,0
...f.....a......cbe..............4...2.....3.F..1,0
...f.......b....cae..........2...4.......1.3.F...,0
...f.......b....cae..........23..4.......1...F...,0
...f.......b.....a......ce...2...........1...F...,0
...f.......b......c......a...2...............F...,0
...f....aebdc.......................51234....F...,0
...f....ae.d....b.c..........5...4...123.....F...,0
...f....ae.d....b.c..........52.34...1.......F...,0
...f....ae.d....b............5c1.4...........F...,0
...f....ae.d....b.......5......1.4...........F...,0
...f.....e.d............a........4...........F...,0
...f....cadeb.......................31524....F...,1
...f....ca.e....d.b...........5..4..31.2.....F...,1
...f....c..e....a.b..............4..31.2.....F...,1
...f.....c.e......b....a.....3..24...1.......F...,1
...f.......e....3b..............24...1.......F...,1
...f............e............1..24...........F...,1
...f..............e.......4..1...............F...,1
...f.............1e..........................F...,1
...f....ebcad.......................43521....F...,0
...f.....bca....e.d..........45......3.21....F...,0
...f.....bca......d..........4e........21....F...,0
...f.....bca......d.............12...e.......F...,0
...f....deabc.......................42351....F...,0
...f.c..de.b....a...............5....23.1.4..F...,0
...f.c...e.b....d.......a.....3......2..1.4..F...,0
...f.c...e.b....d..................4.2..1....F...,0
...f.....e.b....d.c..........4...1...2.......F...,0
...f.....e......d.c.....b....4...1...........F...,0
...f....cdbae.......................35214....F...,1
...f.....dba....c.e..........5...4..3.21.....F...,1
...f.....d.a....c.e....b.....53.24.....1.....F...,1
...f.......a....d.e....5........24.....1.....F...,1
...f......a.......e.............24.....1.....F...,1
...f......a.......e.............14...........F...,1
...f.....a........1..............4...........F...,1
...f............a.........4..................F...,1
...f........4...a............................F...,1
...f....beacd.......................12345....F...,0
...f.....eac....b.d.............45..123......F...,0
...f.....e.c....ba......d.....3..5..12.......F...,0
...f.....e.c....ba........5..d......1........F...,0
...f....adebc.......................53412....F...,0
...f....ad.b....e.c..........5..4....3.12....F...,0
...f....ad.b......c..........5e........12....F...,0
...f.....d.b......c.....a..............12....F...,0
...f.....d.b.....ac.............12...........F...,0
...f....eadcb.......................13245....F...,0
...f.....a.cb...e.d.............45..132......F...,0
...f.......cb...ea......d....3...5..1.2......F...,0
...f.......cb...e........a...3d.....1........F...,0
...f....ceadb.......................43125....F...,0
...f.....ead....c.b..........4...5...312.....F...,0
...f.....e.d....c.b....a.....43.15.....2.....F...,0
...f.......d....e.b....4........15.....2.....F...,0
...f.....d......e.b............215...........F...,0
...f.....d......e........5......b............F...,0
...f....ecadb.......................12435....F...,0
...f.b...cad....e..............3..5.124......F...,0
...f.....cad....e.b.......5...43....12.......F...,0
...f.....c.d......a.....e......3....12.......F...,0
...f.....c.d......a..........21........e.....F...,0
...f....cdbae.......................15234....F...,0
...f.....dba....c.e..........5..2...1..34....F...,0
...f.....d.a....c.e......b...5.324..1........F...,0
...f.....d.a....c............51.2e...........F...,0
...f.....d.a...........5......c..e...........F...,0
...f....eadcb.......................25341....F...,1
...f.....a.cb...e.d..........5...4..2.3.1....F...,1
...f.....a.cb...e.d..........52.34......1....F...,1
...f.....a.cb...e............5d.14...........F...,1
...f.....a.c......b.....e.......14...........F...,1
...f.....a.c....b.........4..................F...,1
...f............ba4..........................F...,1
...f....bdcea.......................14235....F...,0
...f....bd.e.a..c............1.4......235....F...,0
...f....bd.e....c.a.....4....1...5....23.....F...,0
...f.....b.e....d.a..........1..25.....3.....F...,0
...f.....b......d.e......3...1..25...........F...,0
...f.....b........e.....d....1...5...........F...,0
...f....bedca.......................45321....F...,0
...f....b..ca...e.d..................5.21..43F...,0
...f.....b.c....e.d.a........5...2......1..43F...,0
...f.....b.c....e.d.a........5..12...4......3F...,0
...f.....b.ca...e.......d....5..12..........3F...,0
...f.....b.ca...e............53..d...........F...,0
...f....cbead.......................35412....F...,0
...f.....b.ad...c.e..........5..4...3..12....F...,0
...f.....b.ad...c............5e........12....F...,0
...f.....b......cad.....5..............12....F...,0
...f.....b.a....c................2.....1.....F...,0
...f.....b......c.......a........2...........F...,0
...f............cb2..........................F...,0
...f....decab.......................52143....F...,0
...f.....e.ab...d.c..........5...4...21.3....F...,0
...f.....e.b....dac..........51.34...2.......F...,0
...f.....e.b....da...........51c.4...........F...,0
...f.....e.b....d......a.......c.4...........F...,0
...f....abdce.......................42315....F...,1
...f....ab.c....d.e..........4...5...231.....F...,1
...f.....b.c..a...e.....d....4...5...2.1.....F...,1
...f.....b.c......e..a........4..5.....1.....F...,1
...f.....b.c....e....a..........15...........F...,1
...f.......c....b...........a....5...........F...,1
...f.....b........5.........a................F...,1
...f....bdace.......................23154....F...,0
...f.....dac....b.e.............45..231......F...,0
...f.....d.c....ba......e....3...5..2.1......F...,0
...f.....d.c....b.a..........31..5...........F...,0
...f.....d.c....b........a...3...............F...,0
...f....aecdb.......................24513....F...,0
...f....ae.d....c.b..........4..5...2..13....F...,0
...f.......d..a.e.b..........4......2..13....F...,0
...f.....a.d....e.b..........42..3.....1.....F...,0
...f.....a.d....e............4..b3...........F...,0
...f.....a......e.......d....4...............F...,0
...f....ebacd.......................43512....F...,0
...f.....bac....e.d..........4..5....3.12....F...,0
...f.....bac......d..........4e........12....F...,0
...f.....bac......d.............12...e.......F...,0
...f....cdbea.......................43152....F...,0
...f.....d.ea...c.b..........4...5...31.2....F...,0
...f.....d.e....c.b........a.43.25....1......F...,0
...f.......e....d.b..........4..2a....1......F...,0
...f.......e....d.b..........41..2...........F...,0
...f.......e..........d.b........2...........F...,0
...f....cdabe.......................14253....F...,0
...f.....dab....c.e..........1...5...42.3....F...,0
...f.....d.b....ca......e....1...5....2.3....F...,0
...f.....d.b....c.a..........1..5.....2......F...,0
...f.....d.b....c.a..........12..............F...,0
...f.....d.b....c.a...1......................F...,0
...f....ceadb.......................51342....F...,0
..af....ce..b....d..................51.4....3F..2,0
...f....ae..b...cd...........5...4...1......3F..2,0
...f....ae.b....c.d..........51..4.......2..3F...,0
...f....ae.b....c.d..........5...4...3...2...F...,0
...f.....e.b..a...d.....c....5...4.......2...F...,0
...f.......b..a.e.d..............4.......2...F...,0
...f....dbcae.......................53412....F...,0
...f.....bca....d.e..........5.......34.2....F.1.,0
...f.....b.a.....ce.....d....5.......3..2....F.1.,0
...f.....b.a....c.e...........5.........2....F.1.,0
...f.....b.a....c.e..............2...........F.1.,0
...f.....b......ca........e..............1...F...,0
...f.....b.a....c.e.......1..................F...,0
...f....debac.......................31245....F...,0
...f.....eba....d.c.............45..312......F...,0
...f.....e.a.....bc.....d....3...5...12......F...,0
...f.....e.a....b.c..........3..5....1.......F...,0
...f.....e......b.a..........3.......1.......F...,0
...f.....e.a............b....3...............F...,0
...f....daebc.......................41523....F...,0
...f.....a.bc...d.e..........4..5....1.23....F...,0
...f.....a.bc...d.e..........4...3...1.2.....F...,0
...f.......bc....ae.....d....4...3...1.......F...,0
...f.......bc...a.e...........4..3...........F...,0
...f....cbeda.......................51342....F...,0
...f.a..cb.d....e............5.......134.2...F...,0
...f....cb.d....e.a..........5..34...1...2...F...,0
...f....cb.d....e.a..........51..4.......2...F...,0
...f....cb.d....e......a.........4.......2...F...,0
...f....cb......e.4............a.........2...F...,0
...f....cb......e..............a.2...........F...,0
...f....aecbd.......................54123....F...,0
...f....ae.b....c.d..........5........123...4F...,0
...f.....e.b....c.d..a.......51..3.....2....4F...,0
...f.....e......cbd..........1..23..........4F...,0
...f.....e......cbd..........14.23...........F...,0
...f.....e......cb.......d...1...3...........F...,0
...f....bedac.......................53214....F...,0
.b.f.....e.ac.....d..........5..1....32.4....F...,0
...f.....e.ac...b.d..........52.14...3.......F...,0
...f.....e..c...ba......d....52.14...........F...,0
...f.....e..c...b......d........14...........F...,0
...f.....e..c...b......d..4..................F...,0
...f.....e......b.4............d.............F...,0
...f....bcade.......................14253....F...,1
...f.....cad....b.e..........4...5..1.2.3....F...,1
...f.....c.d....b.e......a...42.35..1........F...,1
...f.....c......b.d......5...42.....1........F...,1
...f............c.5....2.....4......1........F...,1
